Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool
17/05/2019,2019,2,LTU,EXCEL101,20190517T0930_LTU_EXCEL101,https://forms.gle/3YZenyRyboEhdkVEA,Manual,11,8,InPerson,1,11,,,Excel
20/05/2019,2019,2,UNSW,R203,20190520T0930_UNSW_R203,59803239098,Processed,30,18,InPerson,1,30,,,R
21/05/2019,2019,2,UNSW,HPC201,20190521T0930_UNSW_HPC201,59803257152,Processed,17,12,InPerson,1,17,,,HPC
21/05/2019,2019,2,Deakin,PYTHON101,20190521T0930_Deakin_PYTHON101,55248338267,Processed,16,13,InPerson,1,16,,,Python
22/05/2019,2019,2,USYD,R203,20190522T0930_USYD_R203,60559866190,Processed,21,19,InPerson,1,21,,,R
22/05/2019,2019,2,UNSW,SC101,20190522T0930_UNSW_SC101,59803273200,Processed,32,24,InPerson,2,32,,,Software Carpentry
24/05/2019,2019,2,UNSW,REGEX101,20190524T0930_UNSW_REGEX101,61012007557,Processed,21,15,InPerson,0.5,21,,,Regular Expressions
24/05/2019,2019,2,UNSW,REGEX201,20190524T1330_UNSW_REGEX201,61012024608,Processed,19,5,InPerson,0.5,19,,,Regular Expressions
27/05/2019,2019,2,USYD,PYTHON203,20190527T0930_USYD_PYTHON203,60556598416,Processed,16,7,InPerson,1,16,,,Python
28/05/2019,2019,2,UNSW,MATLAB101,20190528T0930_UNSW_MATLAB101,59803284233,Processed,26,17,InPerson,1,26,,,MATLAB
29/05/2019,2019,2,UNE,R203,20190529T0930_UNE_R203,61480112672,Processed,13,6,InPerson,1,13,,,R
3/06/2019,2019,2,UON,UNIX101,20190603T1100_UON_UNIX101,60111515160,Processed,16,11,InPerson,0.5,16,,,Unix
4/06/2019,2019,2,UON,HPC201,20190604T0930_UON_HPC201,60111524187,Processed,17,7,InPerson,1,17,,,HPC
4/06/2019,2019,2,Deakin,REDCAP101,20190604T0930_Deakin_REDCAP101,55248656218,Processed,16,14,InPerson,0.5,16,,,REDCap
4/06/2019,2019,2,LTU,R101,20190604T0930_LTU_R101,https://forms.gle/FJyLv3Pg7HU1RxCcA,Manual,25,22,InPerson,1,25,,,R
5/06/2019,2019,2,USYD,SQL101,20190605T0930_USYD_SQL101,60559990562,Processed,23,12,InPerson,0.5,23,,,SQL
5/06/2019,2019,2,UON,SQL101,20190605T0930_UON_SQL101,60111526193,Processed,18,13,InPerson,0.5,18,,,SQL
5/06/2019,2019,2,UON,REFINE101,20190605T1330_UON_REFINE101,60111532211,Processed,14,11,InPerson,0.5,14,,,Open Refine
6/06/2019,2019,2,UON,MATLAB101,20190606T0930_UON_MATLAB101,60111537226,Processed,20,9,InPerson,1,20,,,MATLAB
11/06/2019,2019,2,UTS,SQL101,20190611T0930_UTS_SQL101,61838064315,Processed,18,11,InPerson,0.5,18,,,SQL
11/06/2019,2019,2,UTS,REDCAP101,20190611T1330_UTS_REDCAP101,61838097414,Processed,13,10,InPerson,0.5,13,,,REDCap
12/06/2019,2019,2,UNE,R101,20190612T0930_UNE_R101,61617455468,Processed,15,11,InPerson,1,15,,,R
12/06/2019,2019,2,UTS,PYTHON101,20190612T0930_UTS_PYTHON101,61838127504,Processed,41,28,InPerson,1,41,,,Python
13/06/2019,2019,2,LTU,R203,20190613T0930_LTU_R203,https://forms.gle/7cAucVPnQKUxGweVA,Manual,18,17,InPerson,1,18,,,R
14/06/2019,2019,2,UNSW,PYTHON203,20190614T0930_UNSW_PYTHON203,59803299278,Processed,30,16,InPerson,1,30,,,Python
14/06/2019,2019,2,LTU,PYTHON101,20190614T0930_LTU_PYTHON101,https://forms.gle/CBXF24E7LtJ73z2u9,Manual,18,19,InPerson,1,18,,,Python
14/06/2019,2019,2,WSU,HPC201,20190614T0930_WSU_HPC201,55135763553,Processed,13,8,InPerson,1,13,,,HPC
21/06/2019,2019,2,UNSW,EXCEL101,20190621T0930_UNSW_EXCEL101,59803310311,Processed,28,17,InPerson,1,28,,,Excel
21/06/2019,2019,2,LTU,PYTHON203,20190621T0930_LTU_PYTHON203,https://forms.gle/RoeVjU8PuVVmzKTF6,Manual,19,15,InPerson,1,19,,,Python
24/06/2019,2019,2,Deakin,RDMT001,20190624T1100_Deakin_RDMT001,,Manual,16,16,InPerson,0.5,16,,,RDMT
26/06/2019,2019,2,UNE,R203,20190626T0900_UNE_R203,61617642026,Processed,13,9,InPerson,1,13,,,R
27/06/2019,2019,2,USYD,SC102,20190627T0930_USYD_SC102,60556623491,Processed,28,20,InPerson,2,28,,,Software Carpentry
28/06/2019,2019,2,UNSW,R101,20190628T0930_UNSW_R101,61860054087,Processed,36,29,InPerson,1,36,,,R
28/06/2019,2019,2,Deakin,R101,20190628T0930_Deakin_R101,27117332672,Processed,23,22,InPerson,1,23,,,R
2/07/2019,2019,3,WSU,PYTHON101,20190702T0930_WSU_PYTHON101,60908282312,Processed,21,21,InPerson,1,21,,,Python
3/07/2019,2019,3,USYD,JULIA101,20190703T0930_USYD_JULIA101,60559888256,Processed,9,5,InPerson,1,9,,,Julia
4/07/2019,2019,3,UTS,PYTHON203,20190704T0930_UTS_PYTHON203,62688783840,Processed,30,26,InPerson,1,30,,,Python
5/07/2019,2019,3,WSU,R101,20190705T0930_WSU_R101,60908716611,Processed,11,9,InPerson,1,11,,,R
9/07/2019,2019,3,UTS,EXCEL101,20190709T0930_UTS_EXCEL101,61838625995,Processed,24,19,InPerson,1,24,,,Excel
9/07/2019,2019,3,ACU,EXCEL101,20190709T0930_ACU_EXCEL101,63416729144,Processed,9,8,InPerson,1,9,,,Excel
10/07/2019,2019,3,UTS,R101,20190710T0930_UTS_R101,61838633016,Processed,36,22,InPerson,1,36,,,R
10/07/2019,2019,3,WSU,RDMT001,20190710T0930_WSU_RDMT001,60909138874,Processed,7,7,InPerson,0.5,7,,,RDMT
10/07/2019,2019,3,WSU,UNIX101,20190710T1300_WSU_UNIX101,61080262710,Processed,7,6,InPerson,0.5,7,,,Unix
11/07/2019,2019,3,USYD,EXCEL101,20190711T0930_USYD_EXCEL101,60556749869,Processed,16,13,InPerson,1,16,,,Excel
12/07/2019,2019,3,USYD,SPSS101,20190712T0930_USYD_SPSS101,60559960472,Processed,35,26,InPerson,1,35,,,SPSS
12/07/2019,2019,3,WSU,RDMT001,20190712T0930_WSU_RDMT001,61269825698,Processed,17,15,InPerson,0.5,17,,,RDMT
16/07/2019,2019,3,ACU,EXCEL101,20190716T0930_ACU_EXCEL101,63416735162,Processed,17,14,InPerson,1,17,,,Excel
16/07/2019,2019,3,Deakin,R101,20190716T0930_Deakin_R101,55248976175,Processed,21,15,InPerson,1,21,,,R
16/07/2019,2019,3,LTU,EXCEL101,20190716T0930_LTU_EXCEL101,https://forms.gle/RMxxGi9UUqKZZ9CA8,Manual,24,21,InPerson,1,24,,,Excel
17/07/2019,2019,3,USYD,QLTRICS101,20190717T0930_USYD_QLTRICS101,60556807040,Processed,33,22,InPerson,0.5,33,,,Qualtrics
17/07/2019,2019,3,WSU,PYTHON203,20190717T0930_WSU_PYTHON203,61270423486,Processed,10,8,InPerson,1,10,,,Python
19/07/2019,2019,3,Deakin,R203,20190719T0930_Deakin_R203,38217297967,Processed,13,7,InPerson,1,13,,,R
23/07/2019,2019,3,LTU,R101,20190723T0930_LTU_R101,https://forms.gle/dWjFLhhzn3ervRKJA,Manual,21,18,InPerson,1,21,,,R
24/07/2019,2019,3,UNE,MATLAB101,20190724T0930_UNE_MATLAB101,61617703209,Processed,8,5,InPerson,1,8,,,MATLAB
24/07/2019,2019,3,USYD,R203,20190724T0930_USYD_R203,60556830109,Processed,31,23,InPerson,1,31,,,R
25/07/2019,2019,3,ACU,R101,20190725T0930_ACU_R101,63845205729,Processed,17,8,InPerson,1,17,,,R
26/07/2019,2019,3,ACU,R101,20190726T0930_ACU_R101,64510867742,Processed,14,10,InPerson,1,14,,,R
30/07/2019,2019,3,UON,RDMT001,20190730T0930_UON_RDMT001,64285222832,Processed,21,17,InPerson,0.5,21,,,RDMT
1/08/2019,2019,3,USYD,PYTHON101,20190801T0930_USYD_PYTHON101,60556873238,Processed,31,21,InPerson,1,31,,,Python
2/08/2019,2019,3,USYD,PYTHON203,20190802T0930_USYD_PYTHON203,60556913358,Processed,33,17,InPerson,1,33,,,Python
2/08/2019,2019,3,UNSW,SQL101,20190802T0930_UNSW_SQL101,64286394336,Processed,14,9,InPerson,0.5,14,,,SQL
2/08/2019,2019,3,Deakin,RDMT001,20190802T0930_Deakin_RDMT001,,Manual,17,17,InPerson,0.5,17,,,RDMT
5/08/2019,2019,3,UON,SQL101,20190805T1330_UON_SQL101,65514863721,Processed,15,11,InPerson,0.5,15,,,SQL
5/08/2019,2019,3,Deakin,RDMT001,20190805T1030_Deakin_RDMT001,,Manual,43,43,InPerson,0.5,43,,,RDMT
6/08/2019,2019,3,UNSW,MATLAB101,20190806T0930_UNSW_MATLAB101,64286509681,Processed,23,15,InPerson,1,23,,,MATLAB
6/08/2019,2019,3,ACU,REDCAP101,20190806T1000_ACU_REDCAP101,64771800198,Processed,25,19,InPerson,0.5,25,,,REDCap
6/08/2019,2019,3,ACU,REDCAP201,20190806T1400_ACU_REDCAP201,64771809225,Processed,13,12,InPerson,0.5,13,,,REDCap
7/08/2019,2019,3,UNE,R203,20190807T0930_UNE_R203,65871049081,Processed,11,8,InPerson,1,11,,,R
7/08/2019,2019,3,USYD,MATLAB101,20190807T0930_USYD_MATLAB101,65758097239,Processed,8,6,InPerson,1,8,,,MATLAB
7/08/2019,2019,3,Deakin,R101,20190807T0930_Deakin_R101,,Manual,25,25,InPerson,1,25,,,R
7/08/2019,2019,3,LTU,REDCAP101,20190807T0930_LTU_REDCAP101,https://forms.gle/46qVWJAmz1WUk3ps6,Manual,21,17,InPerson,0.5,21,,,REDCap
12/08/2019,2019,3,UNSW,EXCEL101,20190812T0930_UNSW_EXCEL101,64286637062,Processed,31,16,InPerson,1,31,,,Excel
13/08/2019,2019,3,UON,REFINE101,20190813T0930_UON_REFINE101,65762885561,Processed,11,7,InPerson,0.5,11,,,Open Refine
19/08/2019,2019,3,UON,QLTRICS101,20190819T1330_UON_QLTRICS101,67862345101,Processed,13,12,InPerson,0.5,13,,,Qualtrics
21/08/2019,2019,3,USYD,UNIX101,20190821T0930_USYD_UNIX101,65758293827,Processed,18,18,InPerson,0.5,18,,,Unix
21/08/2019,2019,3,LTU,PYTHON101,20190821T0930_LTU_PYTHON101,https://forms.gle/KKHcGU7jKzo8WiSC6,Manual,26,12,InPerson,1,26,,,Python
21/08/2019,2019,3,Deakin,RDMT001,20190821T1300_Deakin_RDMT001,,Manual,60,60,InPerson,0.5,60,,,RDMT
22/08/2019,2019,3,UNE,R101,20190822T0930_UNE_R101,65769102155,Processed,14,13,InPerson,1,14,,,R
22/08/2019,2019,3,UNSW,JULIA101,20190822T0930_UNSW_JULIA101,64286741374,Processed,11,9,InPerson,1,11,,,Julia
23/08/2019,2019,3,Deakin,RDMT001,20190823T1300_Deakin_RDMT001,,Manual,5,5,InPerson,0.5,5,,,RDMT
26/08/2019,2019,3,Deakin,R101,20190826T0930_Deakin_R101,,Manual,11,9,InPerson,1,11,,,R
27/08/2019,2019,3,UON,QLTRICS101,20190827T0930_UON_QLTRICS101,65763304815,Processed,15,13,InPerson,0.5,15,,,Qualtrics
27/08/2019,2019,3,Deakin,RDMT001,20190827T1030_Deakin_RDMT001,https://www.eventbrite.com.au/e/research-data-management-tools-deakin-tickets-66417920789,Manual,6,6,InPerson,0.5,6,,,RDMT
2/09/2019,2019,3,UON,REDCAP101,20190902T1230_UON_REDCAP101,69260107847,Processed,15,13,InPerson,0.5,15,,,REDCap
3/09/2019,2019,3,UNSW,SC101,20190903T0930_UNSW_SC101,64207831352,Processed,25,19,InPerson,2,25,,,Software Carpentry
3/09/2019,2019,3,LTU,WEBDATA201,20190903T0930_LTU_WEBDATA201,https://forms.gle/fKPeLFy6GJfh6d3X8,Manual,18,18,InPerson,1,18,,,Web Scraping
4/09/2019,2019,3,UNE,R203,20190904T0930_UNE_R203,65871520491,Processed,11,8,InPerson,1,11,,,R
5/09/2019,2019,3,LTU,R101,20190905T0930_LTU_R101,https://forms.gle/rk4YMXk4P8PsvcCt5,Manual,19,16,InPerson,1,19,,,R
6/09/2019,2019,3,USYD,R102,20190906T0930_USYD_R102,65760476355,Processed,30,22,InPerson,1,30,,,R
6/09/2019,2019,3,LTU,UNIX101,20190906T0930_LTU_UNIX101,https://forms.gle/NKnwZCPPHnsWiLs97,Manual,4,2,InPerson,0.5,4,,,Unix
12/09/2019,2019,3,USYD,SPSS101,20190912T0930_USYD_SPSS101,65758400145,Processed,32,18,InPerson,1,32,,,SPSS
13/09/2019,2019,3,Deakin,REDCAP101,20190913T1000_Deakin_REDCAP101,68419551721,Processed,4,3,InPerson,0.5,4,,,REDCap
13/09/2019,2019,3,LTU,SQL101,20190913T0930_LTU_SQL101,https://forms.gle/cC8B6yh1EJ3CdTHEA,Manual,13,7,InPerson,0.5,13,,,SQL
16/09/2019,2019,3,UNSW,PYTHON203,20190916T0930_UNSW_PYTHON203,64286854713,Processed,33,15,InPerson,1,33,,,Python
17/09/2019,2019,3,Deakin,REDCAP101,20190917T1000_Deakin_REDCAP101,69264502993,Processed,22,13,InPerson,0.5,22,,,REDCap
18/09/2019,2019,3,UNE,R101,20190918T0930_UNE_R101,65770281683,Processed,15,10,InPerson,1,15,,,R
18/09/2019,2019,3,UNSW,R101,20190918T0930_UNSW_R101,64286958022,Processed,35,20,InPerson,1,35,,,R
18/09/2019,2019,3,WSU,R101,20190918T0930_WSU_R101,67673949605,Processed,21,18,InPerson,1,21,,,R
19/09/2019,2019,3,Deakin,R203,20190919T0930_Deakin_R203,64583421753,Processed,19,10,InPerson,1,19,,,R
19/09/2019,2019,3,LTU,PYTHON101,20190919T0930_LTU_PYTHON101,,Manual,13,13,InPerson,1,13,,,Python
20/09/2019,2019,3,USYD,EXCEL101,20190920T0930_USYD_EXCEL101,65758432241,Processed,34,23,InPerson,1,34,,,Excel
20/09/2019,2019,3,Deakin,PYTHON203,20190920T0930_Deakin_PYTHON203,38217222742,Processed,13,4,InPerson,1,13,,,Python
20/09/2019,2019,3,WSU,R203,20190920T0930_WSU_R203,67675295631,Processed,17,13,InPerson,1,17,,,R
23/09/2019,2019,3,UNSW,R203,20190923T0930_UNSW_R203,64286987109,Processed,33,22,InPerson,1,33,,,R
26/09/2019,2019,3,USYD,QLTRICS101,20190926T0930_USYD_QLTRICS101,66155373503,Processed,23,16,InPerson,0.5,23,,,Qualtrics
26/09/2019,2019,3,UON,QLTRICS101,20190926T0930_UON_QLTRICS101,70092920813,Processed,8,8,InPerson,0.5,8,,,Qualtrics
26/09/2019,2019,3,UC,R101,20190926T0930_UC_R101,67128714793,Processed,33,22,InPerson,1,33,,,R
27/09/2019,2019,3,UNSW,HPC301,20190927T0930_UNSW_HPC301,64287155613,Manual,8,4,InPerson,1,8,,,HPC
27/09/2019,2019,3,UC,PYTHON101,20190927T0930_UC_PYTHON101,67129055813,Processed,13,5,InPerson,1,13,,,Python
30/09/2019,2019,3,UNSW,QLTRICS101,20190930T0930_UNSW_QLTRICS101,64286402360,Processed,31,23,InPerson,0.5,31,,,Qualtrics
30/09/2019,2019,3,UON,EXCEL101,20190930T0930_UON_EXCEL101,65764213533,Processed,23,16,InPerson,1,23,,,Excel
1/10/2019,2019,4,UON,UNIX101,20191001T0930_UON_UNIX101,65862619869,Processed,19,13,InPerson,0.5,19,,,Unix
2/10/2019,2019,4,UNE,SQL101,20191002T0930_UNE_SQL101,65770390007,Processed,14,9,InPerson,0.5,14,,,SQL
2/10/2019,2019,4,USYD,PYTHON101,20191002T0930_USYD_PYTHON101,65758456313,Processed,30,21,InPerson,1,30,,,Python
2/10/2019,2019,4,UON,PYTHON101,20191002T0930_UON_PYTHON101,65863111339,Processed,27,20,InPerson,1,27,,,Python
3/10/2019,2019,4,UON,R101,20191003T0930_UON_R101,65863703109,Processed,28,21,InPerson,1,28,,,R
4/10/2019,2019,4,UON,RDMT001,20191004T0930_UON_RDMT001,65864172513,Processed,14,8,InPerson,0.5,14,,,RDMT
10/10/2019,2019,4,USYD,R102,20191010T0930_USYD_R102,72648265919,Processed,11,4,InPerson,1,11,,,R
10/10/2019,2019,4,Deakin,PYTHON101,20191010T0930_Deakin_PYTHON101,69264597275,Processed,11,9,InPerson,1,11,,,Python
16/10/2019,2019,4,UNE,R101,20191016T0930_UNE_R101,65770428121,Processed,5,5,InPerson,1,5,,,R
16/10/2019,2019,4,USYD,WEBDATA201,20191016T0930_USYD_WEBDATA201,72648795503,Processed,18,10,InPerson,1,18,,,Web Scraping
17/10/2019,2019,4,WSU,RDMT001,20191017T0930_WSU_RDMT001,67677343757,Processed,12,10,InPerson,0.5,12,,,RDMT
17/10/2019,2019,4,WSU,UNIX101,20191017T1300_WSU_UNIX101,67677981665,Processed,4,3,InPerson,0.5,4,,,Unix
18/10/2019,2019,4,UNSW,EXCEL101,20191018T0930_UNSW_EXCEL101,74785376073,Processed,32,14,InPerson,1,32,,,Excel
18/10/2019,2019,4,Deakin,REDCAP101,20191018T1000_Deakin_REDCAP101,68765350013,Processed,5,5,InPerson,0.5,5,,,REDCap
18/10/2019,2019,4,WSU,RDMT001,20191018T1000_WSU_RDMT001,74385343565,Processed,11,9,InPerson,0.5,11,,,RDMT
22/10/2019,2019,4,UTS,SC101,20191022T0930_UTS_SC101,61838671130,Processed,41,32,InPerson,2,41,,,Software Carpentry
22/10/2019,2019,4,UON,REGEX101,20191022T0930_UON_REGEX101,65763846435,Processed,11,8,InPerson,0.5,11,,,Regular Expressions
24/10/2019,2019,4,UTS,HPC201,20191024T0930_UTS_HPC201,61838705232,Processed,22,19,InPerson,1,22,,,HPC
24/10/2019,2019,4,Deakin,MATLAB101,20191024T0930_Deakin_MATLAB101,68928875121,Processed,10,5,InPerson,1,10,,,MATLAB
24/10/2019,2019,4,LTU,EXCEL101,20191024T0930_LTU_EXCEL101,https://forms.gle/7Fzvb4G7n5ReT6LJ9,Manual,24,17,InPerson,1,24,,,Excel
25/10/2019,2019,4,USYD,EXCEL101,20191025T0930_USYD_EXCEL101,75085539871,Processed,12,8,InPerson,1,12,,,Excel
28/10/2019,2019,4,UNSW,SC102,20191028T0930_UNSW_SC102,74786912669,Processed,23,12,InPerson,2,23,,,Software Carpentry
29/10/2019,2019,4,UON,SQL101,20191029T0900_UON_SQL101,76695762089,Processed,9,6,InPerson,0.5,9,,,SQL
30/10/2019,2019,4,UNSW,PYTHON101,20191030T0930_UNSW_PYTHON101,74785468349,Processed,39,20,InPerson,1,39,,,Python
1/11/2019,2019,4,USYD,PYTHON203,20191101T0930_USYD_PYTHON203,75085624123,Processed,32,20,InPerson,1,32,,,Python
4/11/2019,2019,4,UON,HPC201,20191104T0930_UON_HPC201,74778946843,Processed,19,13,InPerson,1,19,,,HPC
5/11/2019,2019,4,UON,HPC301,20191105T0930_UON_HPC301,74779247743,Processed,26,19,InPerson,1,26,,,HPC
6/11/2019,2019,4,UNSW,PYTHON203,20191106T0930_UNSW_PYTHON203,74785650895,Processed,37,12,InPerson,1,37,,,Python
6/11/2019,2019,4,UON,EXCEL101,20191106T0930_UON_EXCEL101,74780990957,Processed,15,14,InPerson,1,15,,,Excel
7/11/2019,2019,4,UON,SQL101,20191107T0930_UON_SQL101,74781277815,Processed,16,13,InPerson,0.5,16,,,SQL
7/11/2019,2019,4,Deakin,UNIX101,20191107T1000_Deakin_UNIX101,74237906577,Processed,9,6,InPerson,0.5,9,,,Unix
7/11/2019,2019,4,WSU,PYTHON101,20191107T0930_WSU_PYTHON101,67678324691,Processed,19,17,InPerson,1,19,,,Python
8/11/2019,2019,4,UON,R203,20191108T0930_UON_R203,74783921723,Processed,25,15,InPerson,1,25,,,R
11/11/2019,2019,4,UNSW,PYTHON101,20191111T0930_UNSW_PYTHON101,75968853887,Processed,48,35,InPerson,1,48,,,Python
11/11/2019,2019,4,LTU,REDCAP101,20191111T0930_LTU_REDCAP101,https://forms.gle/rBYbyAvHi6NAKdob9,Manual,10,9,InPerson,0.5,10,,,REDCap
11/11/2019,2019,4,UOA,MATLAB101,20191111T1000_UOA_MATLAB101,75254713875,Processed,32,23,InPerson,1,32,,,MATLAB
12/11/2019,2019,4,UTS,R101,20191112T0930_UTS_R101,74769709213,Processed,42,34,InPerson,1,42,,,R
12/11/2019,2019,4,UNSW,R203,20191112T0930_UNSW_R203,74786974855,Manual,29,18,InPerson,1,29,,,R
12/11/2019,2019,4,UNSW,PYTHON203,20191112T0930_UNSW_PYTHON203,75968902031,Processed,40,25,InPerson,1,40,,,Python
12/11/2019,2019,4,UON,REDCAP101,20191112T0930_UON_REDCAP101,77423420535,Processed,11,10,InPerson,0.5,11,,,REDCap
12/11/2019,2019,4,UOA,R102,20191112T1000_UOA_R101,75254749983,Processed,37,34,InPerson,1,37,,,R
14/11/2019,2019,4,UTS,PYTHON101,20191114T0930_UTS_PYTHON101,74769911819,Processed,35,26,InPerson,1,35,,,Python
14/11/2019,2019,4,LTU,R203,20191114T0930_LTU_R203,https://forms.gle/FFH8kxso1rxGGRQT7,Manual,23,22,InPerson,1,23,,,R
14/11/2019,2019,4,WSU,EXCEL101,20191114T0930_WSU_EXCEL101,67678509243,Processed,20,12,InPerson,1,20,,,Excel
14/11/2019,2019,4,UOA,SC101,20191114T1000_UOA_SC101,75254778067,Processed,29,20,InPerson,2,29,,,Software Carpentry
15/11/2019,2019,4,UTS,QLTRICS101,20191115T0930_UTS_QLTRICS101,79105511715,Processed,25,20,InPerson,0.5,25,,,Qualtrics
15/11/2019,2019,4,Deakin,SPSS101,20191115T1000_Deakin_SPSS101,77060631423,Processed,13,10,InPerson,1,13,,,SPSS
15/11/2019,2019,4,LTU,HPC201,20191115T0930_LTU_HPC201,https://forms.gle/S9585DaBE2a87GnL9,Manual,9,8,InPerson,1,9,,,HPC
19/11/2019,2019,4,USYD,R203,20191119T0930_USYD_R203,75104159563,Processed,30,19,InPerson,1,30,,,R
19/11/2019,2019,4,UON,REFINE101,20191119T0930_UON_REFINE101,77770721321,Processed,13,11,InPerson,0.5,13,,,Open Refine
19/11/2019,2019,4,Deakin,UNIX101,20191119T1000_Deakin_UNIX101,74238638767,Processed,3,3,InPerson,0.5,3,,,Unix
19/11/2019,2019,4,WSU,R101,20191119T0930_WSU_R101,74373953497,Processed,10,8,InPerson,1,10,,,R
20/11/2019,2019,4,UNE,R101,20191120T0930_UNE_R101,80615020697,Processed,10,7,InPerson,1,10,,,R
20/11/2019,2019,4,USYD,SPSS101,20191120T0930_USYD_SPSS101,75249165279,Processed,27,21,InPerson,1,27,,,SPSS
21/11/2019,2019,4,LTU,PYTHON203,20191121T0930_LTU_PYTHON203,https://forms.gle/zyVzFppbN6Rvq3QJA,Manual,16,13,InPerson,1,16,,,Python
21/11/2019,2019,4,WSU,EXCEL101,20191121T0930_WSU_EXCEL101,67679231403,Processed,14,12,InPerson,1,14,,,Excel
22/11/2019,2019,4,LTU,MATLAB101,20191122T0930_LTU_MATLAB101,https://forms.gle/dbxw73AWpMr1fpvHA,Manual,10,9,InPerson,1,10,,,MATLAB
25/11/2019,2019,4,UOA,R203,20191125T1000_UOA_R203,75796245611,Processed,43,35,InPerson,1,43,,,R
26/11/2019,2019,4,UOA,PYTHON203,20191126T1000_UOA_PYTHON203,75796694955,Processed,27,20,InPerson,1,27,,,Python
27/11/2019,2019,4,UNE,R203,20191127T0930_UNE_R203,80615831121,Processed,12,10,InPerson,1,12,,,R
27/11/2019,2019,4,LTU,REDCAP101,20191127T0930_LTU_REDCAP101,https://forms.gle/ATVuAunb8pTfWXtT6,Manual,8,6,InPerson,0.5,8,,,REDCap
27/11/2019,2019,4,UOA,R102,20191127T1000_UOA_R102,75796925645,Processed,33,27,InPerson,1,33,,,R
28/11/2019,2019,4,UON,EXCEL101,20191128T0930_UON_EXCEL101,78900510551,Processed,15,7,InPerson,1,15,,,Excel
28/11/2019,2019,4,LTU,EXCEL101,20191128T0930_LTU_EXCEL101,https://forms.gle/d7HqVhnLyy6nYUvAA,Manual,11,9,InPerson,1,11,,,Excel
28/11/2019,2019,4,UOA,PYTHON101,20191128T1000_UOA_PYTHON101,79987433567,Processed,15,12,InPerson,1,15,,,Python
29/11/2019,2019,4,LTU,R101,20191129T0930_LTU_R101,https://forms.gle/sdXotTgQhzFiKtuv7,Manual,5,3,InPerson,1,5,,,R
2/12/2019,2019,4,ACU,QLTRICS101,20191202T1330_ACU_QLTRICS101,81408128905,Processed,19,21,InPerson,0.5,19,,,Qualtrics
2/12/2019,2019,4,UON,UNIX101,20191202T1100_UON_UNIX101,76698399979,Processed,12,10,InPerson,0.5,12,,,Unix
3/12/2019,2019,4,ACU,REDCAP101,20191203T0930_ACU_REDCAP101,81408243247,Processed,24,21,InPerson,0.5,24,,,REDCap
3/12/2019,2019,4,ACU,REDCAP201,20191203T1330_ACU_REDCAP201,81408335523,Processed,8,7,InPerson,0.5,8,,,REDCap
3/12/2019,2019,4,UON,R101,20191203T0930_UON_R101,76698486237,Processed,16,10,InPerson,1,16,,,R
4/12/2019,2019,4,UON,PYTHON101,20191204T0930_UON_PYTHON101,76698544411,Processed,13,12,InPerson,1,13,,,Python
9/12/2019,2019,4,USYD,QLTRICS101,20191209T0930_USYD_QLTRICS101,80617373735,Processed,20,13,InPerson,0.5,20,,,Qualtrics
10/12/2019,2019,4,USYD,R102,20191210T0930_USYD_R102,80617435921,Processed,23,17,InPerson,1,23,,,R
11/12/2019,2019,4,UNE,R203,20191211T0930_UNE_R203,80615941451,Processed,12,11,InPerson,1,12,,,R
12/12/2019,2019,4,LTU,R101,20191212T0930_LTU_R101,https://forms.gle/GfyByw3TDbrHM3Hp9,Manual,23,19,InPerson,1,23,,,R
17/01/2020,2020,1,UON,RDMT001,20200117T1100_UON_RDMT001,,Manual,72,64,InPerson,0.5,72,,,RDMT
20/01/2020,2020,1,UON,RDMT001,20200120T0900_UON_RDMT001,,Manual,71,63,InPerson,0.5,71,,,RDMT
23/01/2020,2020,1,UON,REDCAP101,20200123T0930_UON_REDCAP101,85935931685,Processed,15,15,InPerson,0.5,15,,,REDCap
28/01/2020,2020,1,UON,REDCAP201,20200128T0930_UON_REDCAP201,86296508179,Processed,14,14,InPerson,0.5,14,,,REDCap
4/02/2020,2020,1,UON,UNIX101,20200204T0930_UON_UNIX101,86091595279,Processed,18,14,InPerson,0.5,18,,,Unix
6/02/2020,2020,1,USYD,UNIX101,20200206T0930_USYD_UNIX101,89677105637,Processed,16,15,InPerson,0.5,16,,,Unix
6/02/2020,2020,1,Deakin,PYTHON101,20200206T1000_Deakin_PYTHON101,89017119601,Processed,20,17,InPerson,1,20,,,Python
11/02/2020,2020,1,UON,HPC201,20200211T0930_UON_HPC201,86091649441,Processed,21,15,InPerson,1,21,,,HPC
12/02/2020,2020,1,LTU,REDCAP101,20200212T0930_LTU_REDCAP101,https://forms.gle/jmqmfpekVuiLiRfT7,Processed,19,18,InPerson,0.5,19,,,REDCap
12/02/2020,2020,1,UNE,R101,20200212T0930_UNE_R101,90746179265,Processed,22,19,InPerson,1,22,,,R
13/02/2020,2020,1,USYD,PYTHON101,20200213T0930_USYD_PYTHON101,89677197913,Processed,36,33,InPerson,1,36,,,Python
14/02/2020,2020,1,USYD,R102,20200214T0930_USYD_R102,89677292195,Processed,27,22,InPerson,1,27,,,R
12/02/2020,2020,1,UNSW,EXCEL101,20200212T0930_UNSW_EXCEL101,89680333291,Processed,30,22,InPerson,1,30,,,Excel
13/02/2020,2020,1,Deakin,PYTHON203,20200213T1000_Deakin_PYTHON203,89018088499,Processed,14,13,InPerson,1,14,,,Python
