Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool,Month,Day,Primary_Trainer,Assistant_Trainer,Unique_ID
15/10/2020,2020,4,UON,REDCAP101,20201015T1300_UON_REDCAP101,119371367975,Processed,11,10,Online,0.5,11,,,REDCap,10,Thu,SG,,44119_UON_REDCAP101
15/10/2020,2020,4,UOA,PYTHON101,20201015T0930_UOA_PYTHON101,121133386219,Processed,27,18,Online,1,27,,,Python,10,Thu,MR,MK,44119_UOA_PYTHON101
16/10/2020,2020,4,Deakin,NVIVO101,20201016T1000_Deakin_NVIVO101,https://www.eventbrite.com.au/e/getting-started-with-nvivo-deakin-online-tickets-120941446121,Processed,34,29,Online,0.5,34,,,NVivo,10,Fri,SG,HP,44120_Deakin_NVIVO101
16/10/2020,2020,4,QCIF,STATS201,20201016T0900_QCIF_STATS201,117358120297,Processed,1,0,Online,1,1,,,R,10,Fri,,,44120_QCIF_STATS201
20/10/2020,2020,4,UTS,R101,20201020T0930_UTS_R101,124648772835,Processed,24,17,Online,1,24,,,R,10,Tue,KT,WC,44124_UTS_R101
20/10/2020,2020,4,UNSW,R101,20201020T1330_UNSW_R101,119558870801,Processed,26,19,Online,1,26,,,R,10,Tue,"NB,MR",,44124_UNSW_R101
20/10/2020,2020,4,CSU,EXCEL101,20201020T0930_CSU_EXCEL101,106605441746,Processed,26,12,Online,1,26,,,Excel,10,Tue,MS,SL,44124_CSU_EXCEL101
22/10/2020,2020,4,USYD,WEBDATA201,20201022T0930_USYD_WEBDATA201,120345188699,Processed,25,23,Online,1,25,,,Web Scraping,10,Thu,MR,JZ,44126_USYD_WEBDATA201
22/10/2020,2020,4,WSU,RDMT001,20201022T0930_WSU_RDMT001,113729177030,Processed,17,11,Online,0.5,17,,,RDMT,10,Thu,XW,,44126_WSU_RDMT001
22/10/2020,2020,4,QCIF,STATS202,20201022T0900_QCIF_STATS202,117358182483,Processed,1,0,Online,1,1,,,R,10,Thu,,,44126_QCIF_STATS202
26/10/2020,2020,4,UNSW,PYTHON203,20201026T1330_UNSW_PYTHON203,119559340205,Processed,25,14,Online,1,25,,,Python,10,Mon,KT,"SL, MR",44130_UNSW_PYTHON203
20/10/2020,2020,4,LTU,SPSS101,20201020T0930_LTU_SPSS101,https://forms.gle/V4nx3XtA9szyu44i9,Processed,24,15,Online,1,24,,,SPSS,10,Tue,CF,JZ,44124_LTU_SPSS101
22/10/2020,2020,4,LTU,EXCEL101,20201022T1300_LTU_EXCEL101,https://forms.gle/Lw9DYSge1p7jAesbA,Processed,28,14,Online,1,28,,,Excel,10,Thu,CF,XW,44126_LTU_EXCEL101
27/10/2020,2020,4,UTS,R203,20201027T0930_UTS_R203,124648782865,Processed,20,13,Online,1,20,,,R,10,Tue,KT,WC,44131_UTS_R203
27/10/2020,2020,4,UOA,HPC201,20201027T0930_UOA_HPC201,122499755065,Processed,25,13,Online,1,25,,,HPC,10,Tue,GC,MK,44131_UOA_HPC201
30/10/2020,2020,4,SCU,NVIVO101,20201030T1100_SCU_NVIVO101,119787925911,Processed,31,13,Online,0.5,31,,,NVivo,10,Fri,SG,WC,44134_SCU_NVIVO101
30/10/2020,2020,4,Deakin,WEBDATA201,20201030T1300_Deakin_WEBDATA201,https://www.eventbrite.com.au/e/collecting-web-data-deakin-online-tickets-120944625631,Processed,33,29,Online,1,33,,,Web Scraping,10,Fri,AG,JL,44134_Deakin_WEBDATA201
03/11/2020,2020,4,UNSW,NVIVO101,20201103T0930_UNSW_NVIVO101,119561488631,Processed,24,18,Online,0.5,24,,,NVivo,11,Tue,SG,"MR,HP",44138_UNSW_NVIVO101
04/11/2020,2020,4,USYD,EXCEL101,20201104T0930_USYD_EXCEL101,124644730745,Processed,15,12,Online,1,15,,,Excel,11,Wed,JZ,,44139_USYD_EXCEL101
04/11/2020,2020,4,UON,R101,20201104T1330_UON_R101,118250782273,Processed,21,17,Online,1,21,,,R,11,Wed,NW,SG,44139_UON_R101
05/11/2020,2020,4,UNSW,R203,20201105T0930_UNSW_R203,119562465553,Processed,25,11,Online,1,25,,,R,11,Thu,"SL,KT",,44140_UNSW_R203
09/11/2020,2020,4,WSU,R101,20201109T0930_WSU_R101,125417096913,Processed,21,17,Online,1,21,,,R,11,Mon,KT,XW,44144_WSU_R101
10/11/2020,2020,4,USYD,R102,20201110T0930_USYD_R102,124511494231,Processed,35,31,Online,1,35,,,R,11,Tue,KT,"JZ, AP",44145_USYD_R102
11/11/2020,2020,4,UNE,PYTHON101,20201111T0930_UNE_PYTHON101,126487500519,Processed,14,8,Online,1,14,,,Python,11,Wed,GLC,PR,44146_UNE_PYTHON101
05/11/2020,2020,4,LTU,R203,20201105T1330_LTU_R203,https://forms.gle/nL9Dao7hoh5Fw5CZ7,Processed,17,6,Online,1,17,,,R,11,Thu,CF,"GLC, SR",44140_LTU_R203
12/11/2020,2020,4,UNSW,EXCEL101,20201112T0930_UNSW_EXCEL101,119562533757,Processed,30,19,Online,1,30,,,Excel,11,Thu,SL,NB,44147_UNSW_EXCEL101
13/11/2020,2020,4,WSU,R203,20201113T0930_WSU_R203,125417118979,Processed,24,12,Online,1,24,,,R,11,Fri,KT,CF,44148_WSU_R203
13/11/2020,2020,4,QCIF,STATS201,20201113T0900_QCIF_STATS201,117358120297,Processed,1,0,Online,1,1,,,R,11,Fri,,,44148_QCIF_STATS201
16/11/2020,2020,4,UNSW,NVIVO101,20201116T1330_UNSW_NVIVO101,119562573877,Processed,25,18,Online,0.5,25,,,NVivo,11,Mon,HP,MR,44151_UNSW_NVIVO101
16/11/2020,2020,4,UNSW,HPC201,20201116T0930_UNSW_HPC201,125419861181,Processed,24,16,Online,1,24,,,HPC,11,Mon,GC,MR,44151_UNSW_HPC201
16/11/2020,2020,4,QCIF,STATS202,20201116T0900_QCIF_STATS202,117358182483,Processed,1,0,Online,1,1,,,R,11,Mon,,,44151_QCIF_STATS202
17/11/2020,2020,4,UTS,PYTHON101,20201117T0930_UTS_PYTHON101,124648816967,Processed,34,23,Online,1,34,,,Python,11,Tue,KT,WC,44152_UTS_PYTHON101
17/11/2020,2020,4,Deakin,EXCEL101,20201117T1000_Deakin_EXCEL101,https://www.eventbrite.com.au/e/127408880391,Processed,22,16,Online,1,22,,,Excel,11,Tue,MS,"AG, JL",44152_Deakin_EXCEL101
18/11/2020,2020,4,UNE,R101,20201118T0930_UNE_R101,128056940757,Processed,0,0,Online,1,0,,,R,11,Wed,,,44153_UNE_R101
18/11/2020,2020,4,UON,NVIVO101,20201118T0930_UON_NVIVO101,128180253589,Processed,15,13,Online,0.5,15,,,NVivo,11,Wed,SG,,44153_UON_NVIVO101
19/11/2020,2020,4,USYD,NVIVO101,20201119T0930_USYD_NVIVO101,124642546211,Processed,25,22,Online,0.5,25,,,NVivo,11,Thu,SG,JZ,44154_USYD_NVIVO101
20/11/2020,2020,4,Deakin,GIT101,20201120T1300_Deakin_GIT101,https://www.eventbrite.com.au/e/127267407241,Processed,26,14,Online,0.5,26,,,Git,11,Fri,AG,JL,44155_Deakin_GIT101
20/11/2020,2020,4,WSU,RDMT001,20201120T0930_WSU_RDMT001,113729187060,Processed,19,13,Online,0.5,19,,,RDMT,11,Fri,XW,,44155_WSU_RDMT001
23/11/2020,2020,4,UON,REDCAP101,20201123T1330_UON_REDCAP101,128180727005,Processed,17,12,Online,0.5,17,,,REDCap,11,Mon,SG,,44158_UON_REDCAP101
23/11/2020,2020,4,Deakin,QLTRICS101,20201123T1000_Deakin_QLTRICS101,https://www.eventbrite.com.au/e/127958227503,Processed,22,16,Online,0.5,22,,,Qualtrics,11,Mon,JL,AG,44158_Deakin_QLTRICS101
23/11/2020,2020,4,Deakin,QLTRICS101,20201123T1230_Deakin_QLTRICS101,https://www.eventbrite.com.au/e/127958227503,Processed,22,16,Online,0.5,22,,,Qualtrics,11,Mon,JL,AG,44158_Deakin_QLTRICS101
24/11/2020,2020,4,UTS,EXCEL101,20201124T1000_UTS_EXCEL101,127273098263,Processed,25,18,Online,1,25,,,Excel,11,Tue,SL,WC,44159_UTS_EXCEL101
24/11/2020,2020,4,USYD,R203,20201124T0930_USYD_R203,124512435045,Processed,40,35,Online,1,40,,,R,11,Tue,KT,"JZ, AP",44159_USYD_R203
25/11/2020,2020,4,UNE,NVIVO101,20201125T0900_UNE_NVIVO101,124635222305,Processed,23,7,Online,0.5,23,,,NVivo,11,Wed,PR,"NB,GLC",44160_UNE_NVIVO101
25/11/2020,2020,4,Deakin,PYTHON101,20201125T1000_Deakin_PYTHON101,https://www.eventbrite.com.au/e/127962416031,Processed,24,19,Online,1,24,,,Python,11,Wed,MS,"AG, JL",44160_Deakin_PYTHON101
25/11/2020,2020,4,LTU,REDCAP101,20201125T0930_LTU_REDCAP101,https://forms.gle/Jxs71NjQJtvCWXFw8,Manual,32,20,Online,0.5,32,,,REDCap,11,Wed,AW,"CF, SR",44160_LTU_REDCAP101
26/11/2020,2020,4,UNSW,PYTHON101,20201126T0930_UNSW_PYTHON101,127409351801,Processed,30,13,Online,1,30,,,Python,11,Thu,"SL, GLC",,44161_UNSW_PYTHON101
26/11/2020,2020,4,LTU,MATLAB101,20201126T1330_LTU_MATLAB101,https://forms.gle/9nLExXLX9JHjfY4RA,Processed,15,10,Online,1,15,,,MATLAB,11,Thu,NB,"CF, SR",44161_LTU_MATLAB101
27/11/2020,2020,4,WSU,QLTRICS101,20201127T0930_WSU_QLTRICS101,128074027865,Processed,21,15,Online,0.5,21,,,Qualtrics,11,Fri,XW,,44162_WSU_QLTRICS101
30/11/2020,2020,4,UNSW,R101,20201130T0930_UNSW_R101,127409273567,Processed,23,19,Online,1,23,,,R,11,Mon,"CF, NB",,44165_UNSW_R101
01/12/2020,2020,4,UON,NVIVO101,20201201T1330_UON_NVIVO101,128181332817,Processed,16,15,Online,0.5,16,,,NVivo,12,Tue,SG,,44166_UON_NVIVO101
02/12/2020,2020,4,UNE,SPSS101,20201202T0930_UNE_SPSS101,126487566717,Processed,18,13,Online,1,18,,,SPSS,12,Wed,GLC,PR,44167_UNE_SPSS101
02/12/2020,2020,4,UON,R101,20201202T1330_UON_R101,128181409045,Processed,24,23,Online,1,24,,,R,12,Wed,NW,SG,44167_UON_R101
02/12/2020,2020,4,Deakin,PYTHON203,20201202T1000_Deakin_PYTHON203,https://www.eventbrite.com.au/e/127963713913,Processed,24,15,Online,1,24,,,Python,12,Wed,MS,"AG, JL",44167_Deakin_PYTHON203
03/12/2020,2020,4,LTU,EXCEL101,20201203T1330_LTU_EXCEL101,https://forms.gle/Zi4eUqRioMRVgVut9,Processed,17,10,Online,1,17,,,Excel,12,Thu,CF,SR,44168_LTU_EXCEL101
03/12/2020,2020,4,USYD,EXCEL101,20201203T0930_USYD_EXCEL101,128826947869,Processed,13,12,Online,1,13,,,Excel,12,Thu,JZ,,44168_USYD_EXCEL101
03/12/2020,2020,4,UNSW,PYTHON203,20201203T0930_UNSW_PYTHON203,127409259525,Processed,32,20,Online,1,32,,,Python,12,Thu,MR,SL,44168_UNSW_PYTHON203
04/12/2020,2020,4,WSU,QLTRICS101,20201204T0930_WSU_QLTRICS101,130990669619,Processed,13,11,Online,0.5,13,,,Qualtrics,12,Fri,XW,,44169_WSU_QLTRICS101
07/12/2020,2020,4,UNSW,R203,20201207T0930_UNSW_R203,127409255513,Processed,25,16,Online,1,25,,,R,12,Mon,"NB, KT",,44172_UNSW_R203
07/12/2020,2020,4,UON,SQL101,20201207T1330_UON_SQL101,128181577549,Processed,20,17,Online,0.5,20,,,SQL,12,Mon,GC,SG,44172_UON_SQL101
08/12/2020,2020,4,USYD,QLTRICS101,20201208T0930_USYD_QLTRICS101,128827956887,Processed,14,14,Online,0.5,14,,,Qualtrics,12,Tue,JZ,,44173_USYD_QLTRICS101
08/12/2020,2020,4,Deakin,R101,20201208T1000_Deakin_R101,https://www.eventbrite.com.au/e/127963810201,Processed,31,19,Online,1,31,,,R,12,Tue,CF,MS,44173_Deakin_R101
10/12/2020,2020,4,LTU,R101,20201210T1330_LTU_R101,https://forms.gle/5PLCcApp2q2bW55XA,Processed,32,16,Online,1,32,,,R,12,Thu,NB,GLC,44175_LTU_R101
15/12/2020,2020,4,UON,EXCEL101,20201215T1330_UON_EXCEL101,128181617669,Processed,25,19,Online,1,25,,,Excel,12,Tue,SG,NW,44180_UON_EXCEL101
15/12/2020,2020,4,Deakin,SPSS101,20201215T1000_Deakin_SPSS101,https://www.eventbrite.com.au/e/127955232545,Processed,19,14,Online,1,19,,,SPSS,12,Tue,JL,AG,44180_Deakin_SPSS101
24/04/2020,2020,2,Deakin,REDCAP201,20200424T1230_Deakin_REDCAP201,102235244368,Processed,18,14,Online,0.5,18,,,REDCap,4,Fri,JL,AG,43945_Deakin_REDCAP201
04/05/2020,2020,2,Deakin,QLTRICS101,20200504T1010_Deakin_QLTRICS101,https://www.eventbrite.com.au/e/surveying-with-qualtrics-deakin-online-tickets-101862984930,Processed,19,17,Online,0.5,19,,,Qualtrics,5,Mon,JL,AG,43955_Deakin_QLTRICS101
05/06/2020,2020,2,Deakin,QLTRICS101,20200605T1010_Deakin_QLTRICS101,https://www.eventbrite.com.au/e/104986499446,Processed,21,18,Online,0.5,21,,,Qualtrics,6,Fri,JL,AG,43987_Deakin_QLTRICS101
01/10/2020,2020,4,Deakin,NVIVO101,20201001T1000_Deakin_NVIVO101,120892642147,Processed,33,27,Online,0.5,33,,,NVivo,10,Thu,SG,PR,44105_Deakin_NVIVO101
25/11/2020,2020,4,Intersect,PYTHON205,20201125T1000_Intersect_PYTHON205,129248835747,Processed,31,30,Online,1,31,,,Python,11,Wed,KT,"AP, WC, GM, JL",44160_Intersect_PYTHON205
27/11/2020,2020,4,Intersect,PYTHON206,20201127T1000_Intersect_PYTHON206,129248845777,Processed,28,26,Online,1,28,,,Python,11,Fri,KT,"AP, WC, GM, JL",44162_Intersect_PYTHON206
03/12/2020,2020,4,Intersect,PYTHON207,20201203T1000_Intersect_PYTHON207,129248859819,Processed,27,22,Online,0.5,27,,,Python,12,Thu,KT,"AP, WC, GM, JL",44168_Intersect_PYTHON207
14/10/2020,2020,4,UON,NVIVO101,20201014T1100_UON_NVIVO101,123264077173,Processed,20,18,Online,0.5,20,,,NVivo,10,Wed,SG,NW,44118_UON_NVIVO101
12/11/2020,2020,4,UON,NVIVO101,20201112T1100_UON_NVIVO101,123265346971,Processed,18,16,Online,0.5,18,,,NVivo,11,Thu,SG,NW,44147_UON_NVIVO101
03/02/2021,2021,1,USYD,EXCEL101,20210203T0930_USYD_EXCEL101,137732083369,Processed,27,23,Online,1,20,Paid - 1 trainer,,Excel,2,Wed,CF,JZ,44230_USYD_EXCEL101
05/02/2021,2021,1,WSU,QLTRICS101,20210205T0930_WSU_QLTRICS101,137731732319,Processed,26,24,Online,0.5,25,Packaged,,Qualtrics,2,Fri,XW,HP,44232_WSU_QLTRICS101
08/02/2021,2021,1,Deakin,R101,20210208T1000_Deakin_R101,137887626603,Processed,39,34,Online,1,40,Packaged,,R,2,Mon,MS,"JL, AG",44235_Deakin_R101
10/02/2021,2021,1,USYD,PYTHON101,20210210T0930_USYD_PYTHON101,137753100231,Processed,35,30,Online,1,30,Packaged,,Python,2,Wed,KT,"JZ, CF",44237_USYD_PYTHON101
10/02/2021,2021,1,LTU,REDCAP101,20210210T0930_LTU_REDCAP101,138883633687,Processed,9,7,Online,0.5,30,Solo,,REDCap,2,Wed,SR,,44237_LTU_REDCAP101
11/02/2021,2021,1,WSU,REDCAP101,20210211T0930_WSU_REDCAP101,137732322083,Processed,11,8,Online,0.5,20,Solo,,REDCap,2,Thu,XW,,44238_WSU_REDCAP101
15/02/2021,2021,1,Deakin,R203,20210215T1000_Deakin_R203,138908766861,Processed,34,28,Online,1,40,Packaged,,R,2,Mon,KT,"AG, JL",44242_Deakin_R203
17/02/2021,2021,1,UNE,R101,20210217T0930_UNE_R101,138522990995,Processed,20,15,Online,1,25,Packaged,,R,2,Wed,NB,PR,44244_UNE_R101
17/02/2021,2021,1,LTU,EXCEL101,20210217T1330_LTU_EXCEL101,138883719945,Processed,30,21,Online,1,30,Packaged,,Excel,2,Wed,SR,SG,44244_LTU_EXCEL101
18/02/2021,2021,1,USYD,R101,20210218T0930_USYD_R101,137753615773,Processed,42,36,Online,1,30,Packaged,,R,2,Thu,CF,"JZ, KT",44245_USYD_R101
19/02/2021,2021,1,WSU,RDMT001,20210219T0930_WSU_RDMT001,137732484569,Processed,29,16,Online,0.5,25,Solo,,RDMT,2,Fri,XW,,44246_WSU_RDMT001
22/02/2021,2021,1,UNSW,PYTHON101,20210222T1330_UNSW_PYTHON101,140020640505,Processed,32,21,Online,1,30,Packaged,,Python,2,Mon,KT,"SL, WC",44249_UNSW_PYTHON101
22/02/2021,2021,1,UOA,R101,20210222T1330_UOA_R101,139345763931,Processed,36,28,Online,1,35,Packaged,,R,2,Mon,CF,"MK, MS",44249_UOA_R101
23/02/2021,2021,1,ACU,REDCAP101,20210223T1000_ACU_REDCAP101,141075656085,Processed,11,10,Online,0.5,12,Packaged,,REDCap,2,Tue,SG,SR,44250_ACU_REDCAP101
23/02/2021,2021,1,Deakin,NVIVO101,20210223T1000_Deakin_NVIVO101,138550535381,Processed,31,23,Online,0.5,37,Packaged,,NVivo,2,Tue,HP,JL,44250_Deakin_NVIVO101
24/02/2021,2021,1,ACU,REDCAP201,20210224T1000_ACU_REDCAP201,141075772433,Processed,9,7,Online,0.5,12,Packaged,,REDCap,2,Wed,AW,SR,44251_ACU_REDCAP201
24/02/2021,2021,1,Deakin,TABLEAU101,20210224T1230_Deakin_TABLEAU101,138551183319,Processed,33,18,Online,1,35,Solo,,Tableau,2,Wed,AG,JL,44251_Deakin_TABLEAU101
25/02/2021,2021,1,USYD,SPSS101,20210225T0930_USYD_SPSS101,137753814367,Processed,26,24,Online,1,20,Paid - 1 trainer,,SPSS,2,Thu,CF,JZ,44252_USYD_SPSS101
01/03/2021,2021,1,UNSW,PYTHON110,20210301T0930_UNSW_PYTHON110,140020652541,Processed,31,20,Online,0.5,30,Packaged,,Python,3,Mon,KT,"SL, GC",44256_UNSW_PYTHON110
02/03/2021,2021,1,UOA,R203,20210302T0930_UOA_R203,140038245161,Processed,41,30,Online,1,35,Packaged,,R,3,Tue,CF,"MK, MS",44257_UOA_R203
05/03/2021,2021,1,WSU,UNIX101,20210305T0930_WSU_UNIX101,141386146771,Processed,19,10,Online,0.5,25,Packaged,,Unix,3,Fri,XW,HP,44260_WSU_UNIX101
04/03/2021,2021,1,Deakin,QLTRICS101,20210304T1000_Deakin_QLTRICS101,137890372817,Processed,30,20,Online,0.5,35,Solo,,Qualtrics,3,Thu,JL,AG,44259_Deakin_QLTRICS101
